File: 10_5_20120000.raw
1195.5	428		1195.5	427.5	1195.5	428.441
1913.5	556		1913.5	555.5	1913.5	556.031
159	604		159	602	159	603.63
1134.64	647		1134.5	645.5	1134.5	646.698
1369	668.5		1368.5	668.5	1368.5	668.285
2379	790		2379	787	2379	789.562
2221.5	978		2221.5	976.5	2221.5	977.234
2040	985.5		2040	985	2040	985.805
246.5	1231.5		246.5	1229.5	246.5	1231.81
546.278	1902.72		546	1903	546	1903.21

File: 10_5_20120057.raw
1099.5	83		1099	85	1099	82.7258
1063	320.5		1063	320	1063	319.748
2321.5	387.5		2321.5	385.5	2321.5	387.811
1199.2	432.8		1199.5	432.5	1199.5	432.803
1918.5	555.5		1918.5	554.5	1918.5	555.977
162	611.5		162	611	162	611.354
1139.22	651.022		1139.5	650.5	1139.5	651.032
1374.5	672.5		1374.5	670.5	1374.5	671.42
2384.66	790.267		2384.5	788.5	2384.5	789.577
2045.27	986.091		2045	986	2045	986.279
252.864	1238.86		253	1238	253	1237.97
1258.5	1312.5		1258.5	1314.5	1258.5	1312.08
554.405	1910.88		554.5	1910.5	554.5	1910.82

File: 10_5_20120058.raw
1067.86	324.773		1067	325	1067	324.686
2325.5	387		2325.5	386.5	2325.5	388.046
1203	438.5		1203	436	1203	436.954
169	620		169	618	169	620.367
1145	655.5		1144.5	655.5	1144.5	655.933
1379	677		1378.5	676.5	1378.5	676.658
2391	788		2391	787	2391	788.57
2234.57	978		2234.5	977.5	2234.5	978.817
2053.5	986.5		2053.5	985.5	2053.5	987.262
262	1247.5		262	1244	262	1247.14
566	1916.5		565.5	1917.5	565.5	1916.45

File: 10_5_20120059.raw
1071.32	328.318		1071.5	328.5	1071.5	328.292
2330	387		2330	386	2330	387.936
1206	442		1206	440	1206	440.723
1926.5	559.5		1926.5	558.5	1926.5	559.676
1147.5	576.5		1147	577	1147	576.317
174.625	627.25		174	626	174	626.147
1148.07	659.5		1148.5	659.5	1148.5	659.71
1385	679		1385	678	1385	679.45
2396.5	788		2396.5	786.5	2396.5	788.923
2240	979		2240	978	2240	979.681
2058	988.5		2058	987	2058	988.068
268.143	1252.14		268.5	1252.5	268.5	1252.86
575	1923		575	1921	575	1922.58

File: 10_5_20120060.raw
1074.5	333.5		1074.5	334.5	1074.5	333.479
2333.5	387.5		2333.5	386.5	2333.5	387.6
1211.5	445		1211.5	442.5	1211.5	443.735
180	635.5		180	632	180	634.401
1154.87	663.11		1155	662	1155	663.025
1389.27	683.455		1389	682	1389	682.074
2402.5	788.5		2402.5	786.5	2402.5	788.589
2248	979		2248	979	2248	979.313
2064	989.5		2064	988	2064	989.477
276	1259		276	1257	276	1258.77
2577.21	1750.79		2578	1752	2578	1750.1
584.5	1928		583	1929	583	1927.83

File: 10_5_20120061.raw
1112.5	104		1112	106	1112	103.622
1080	339.5		1080	341	1080	339.252
1217.17	450.5		1217.5	449.5	1217.5	449.979
188	646		188	643	188	646.439
1160.5	670		1160	669	1160	669.759
1395.61	687.278		1395.5	686.5	1395.5	686.705
2410.26	786.658		2410	786	2410	787.242
2255.5	978.5		2255.5	978.5	2255.5	978.559
2072.64	990.5		2072.5	988.5	2072.5	990.498
286	1269.5		286	1266	286	1268.84
594.951	1935.07		596	1935	596	1933.9

File: 10_5_20120062.raw
1084.86	345.227		1084.5	345.5	1084.5	345.198
2345.5	386		2345.5	383.5	2345.5	385.936
1222.35	454.72		1222.5	454.5	1222.5	454.789
1943.5	564.5		1943.5	563.5	1943.5	565.087
195.5	653.5		195.5	652.5	195.5	653.286
1167	672.5		1167	671	1167	673.18
1401.86	691.136		1402	691	1402	690.369
2417	786.5		2417	785	2417	787.109
2263.5	980.5		2263.5	977.5	2263.5	980.164
2081.5	991		2081.5	989.5	2081.5	991.994
294.5	1277		294.5	1275.5	294.5	1276.95
607.5	1940		607	1939	607	1939.34

File: 10_5_20120063.raw
1088.5	350		1088.5	348.5	1088.5	350.111
1226.6	459.582		1226.5	458.5	1226.5	459.189
201	662.4		201	660	201	661.968
1171.66	678.812		1172	678	1172	679.106
1407.56	694.611		1407.5	693.5	1407.5	694.38
2423	786		2423	785	2423	787.424
2271.5	980		2271.5	978.5	2271.5	980.208
2086.5	992.5		2086.5	991.5	2086.5	993.34
302	1284.5		302	1282	302	1284.5

File: 10_5_20120064.raw
1093.1	353.7		1092.5	354.5	1092.5	353.755
2354	384.5		2354	384	2354	385.709
1231.67	463.032		1231.5	462.5	1231.5	463.63
1955	566		1955	564	1955	565.806
208	670.5		207.5	669.5	207.5	670.293
1176.5	683		1176.5	682.5	1176.5	682.767
1413.3	698.1		1413	698	1413	698.448
2430	787		2430	785	2430	786.677
310.5	1293.5		310.5	1289.5	310.5	1291.86

File: 10_5_20120065.raw
1097.8	361		1097.5	361.5	1097.5	360.872
1236.78	469.726		1236.5	468.5	1236.5	468.596
216.346	682.115		217	681	217	680.968
1187	688		1186.5	687.5	1186.5	687.863
1420	704		1420	702	1420	703.097
2439.5	785.5		2439.5	783.5	2439.5	786.025
2287.62	981.794		2287.5	980.5	2287.5	980.226
322.38	1301.98		322.5	1299.5	322.5	1301.9

File: 10_5_20120066.raw
1106.1	370.5		1106	371	1106	370.84
2370.5	384.5		2370.5	384.5	2370.5	383.916
1245.75	477.25		1245.5	476.5	1245.5	477.132
1195.34	697.267		1195.5	695.5	1195.5	696.963
227.853	695.206		227.5	695.5	227.5	696.004
1431.5	710		1431.5	708.5	1431.5	708.962
2450.5	784		2450.5	781.5	2450.5	783.931
2300	981		2300	980	2300	981.031
2117	996		2117	995	2117	996.662
335	1315.86		335	1315	335	1315.46
1550.5	1657.5		1550.5	1658.5	1550.5	1657.32

File: 10_5_20120067.raw
1137.5	141.5		1138.5	143.5	1138.5	140.934
1113	377.5		1113	379	1113	377.267
2375.62	383.438		2375.5	382.5	2375.5	383.587
1253	483		1253	483	1253	483.453
1978	572		1978	570	1978	572.201
1202.95	704.045		1203	702	1203	703.209
237.792	707		238	706	238	707.253
1437.8	714.076		1438	714	1438	713.677
2460	783.5		2460	781	2460	783.167
2310.03	980.676		2310	980	2310	981.45
348.5	1325.5		348.5	1324.5	348.5	1325.41

File: 10_5_20120068.raw
1114.5	380.5		1114	380	1114	379.99
2378	383.5		2378	382	2378	383.411
1256.75	485		1257	484	1257	485.225
1205.5	705.5		1205.5	705.5	1205.5	705.38
241	712.5		241	710	241	711.849
1440.85	715.677		1440.5	715.5	1440.5	715.578
2464	783		2464	780	2464	783.025
2313.5	980.5		2313.5	980.5	2313.5	981.612
2131	998		2131	997	2131	998.363
353.5	1330.5		353.5	1328.5	353.5	1330.12

File: 10_5_20120069.raw
1119.5	384		1119	386	1119	384.575
1260.2	487.719		1259.5	488.5	1259.5	487.869
1211	709.5		1211.5	710.5	1211.5	709.954
1447.33	719		1447.5	718.5	1447.5	718.768
246.5	719.5		246.5	717.5	246.5	720.147
2469	782		2469	780	2469	782.609
2321	981.5		2321	981	2321	981.438
359.688	1336		360	1336	360	1336.72
1576.5	1667		1576.5	1668.5	1576.5	1665.87

File: 10_5_20120070.raw
2387.11	382.429		2387	382	2387	382.733
1124	389		1124	389	1124	388.59
1265.5	493.5		1265.5	492.5	1265.5	493.699
1217	713.25		1217.5	713.5	1217.5	713.646
1452	723		1452	722	1452	722.522
252	728.5		252	726	252	727.565
2475.96	783.115		2476	780	2476	782.871
2143.5	999.5		2143.5	999.5	2143.5	1000.19
367.397	1342.43		367.5	1342.5	367.5	1342.88
1585	1669.5		1585	1670	1585	1669.19

File: 10_5_20120071.raw
1127.45	393.364		1127	394	1127	393.732
1268.55	497		1268.5	495.5	1268.5	496.451
1216	636		1215.5	637.5	1215.5	635.471
1222	718.5		1222	717	1222	718.122
1456.72	725.744		1457	725	1457	725.044
256.5	733.5		256.5	733.5	256.5	734.207
2482.5	781.5		2482.5	779.5	2482.5	781.566
2333.71	982		2333.5	980.5	2333.5	981.68
376.5	1350		376.5	1347.5	376.5	1349.62

File: 10_5_20120072.raw
2395.5	381		2395.5	379.5	2395.5	381.373
1129.55	395.793		1130	396	1130	395.936
1271	497.944		1271.5	498.5	1271.5	498.626
1225.5	719		1225.5	718.5	1225.5	719.975
1460.5	727.5		1460.5	726.5	1460.5	726.806
261	738		261	738	261	738.067
2485	781.5		2485	780	2485	781.699
2338	982		2338	981	2338	981.817
2154	1000.5		2154	1000	2154	1000.91
380	1353		379.5	1351.5	379.5	1353.46

File: 10_5_20120073.raw
1154.5	164		1154.5	165.5	1154.5	163.899
2398	380.5		2398	379	2398	380.622
1133.28	399.611		1133	400	1133	399.339
1274.83	502.5		1274.5	501.5	1274.5	502.848
2001.5	578.5		2001.5	577.5	2001.5	579.149
1230	723		1229.5	723.5	1229.5	723.018
1464.86	731		1464.5	730.5	1464.5	730.071
267	745		267	743	267	744.818
2491	780		2491	778	2491	780.274
2344	981		2344	981	2344	981.444
388.24	1358.31		388.5	1357.5	388.5	1358.18

File: 10_5_20120074.raw
2404	379.5		2404	379	2404	379.757
1138.17	405.167		1138	405	1138	404.827
1280.38	507.088		1280	505	1280	506.615
1235	727.5		1235	727	1235	727.384
1470.37	734.478		1470	734	1470	733.65
272.5	754.5		272.5	752.5	272.5	754.063
2497	780		2497	778	2497	779.359
2350.93	981.5		2350.5	980.5	2350.5	981.673
2166.5	1002		2166.5	1000.5	2166.5	1002.38
396.385	1367		396.5	1364.5	396.5	1367.31

File: 10_5_20120075.raw
2406.5	379.5		2406.5	378.5	2406.5	380.458
1142	408.875		1142	408	1142	408.422
1284.5	509.75		1284.5	510.5	1284.5	509.729
1240	732.333		1240	731	1240	731.593
1475.99	737.149		1475.5	736.5	1475.5	736.115
278.931	760.586		279	758	279	760.214
2503	778		2503	777	2503	779.138
2356.93	981.071		2356.5	981.5	2356.5	981.482
2172.5	1002.5		2172.5	1001.5	2172.5	1002.63
401.917	1373.5		402	1372	402	1372.73

File: 10_5_20120076.raw
1146.5	412		1146.5	412.5	1146.5	412.322
1289	514.25		1289	514	1289	515.154
2016.5	581		2016.5	579.5	2016.5	581.729
1246.07	735.196		1246	735	1246	735.379
1481.2	738.8		1481	739	1481	738.143
285.365	767.176		285	766	285	767.28
2509.06	777.685		2509	777	2509	777.584
2364.5	981.25		2364.5	980.5	2364.5	980.934
2179	1003		2179	1001	2179	1002.56
411.93	1379.6		412	1379	412	1378.65

File: 10_5_20120077.raw
490	36.5		490.5	36.5	490.5	35.8353
2416.5	378		2416.5	377.5	2416.5	378.895
1150	418		1150	417	1150	417.557
1294.17	517.5		1294.5	516.5	1294.5	517.517
2021	581.5		2021	580	2021	581.57
1249.5	738.5		1250.5	739.5	1250.5	738.652
1485.73	741.526		1486.5	742.5	1486.5	741.352
289	774.5		289	773	289	775.06
2516.41	777.481		2516.5	775.5	2516.5	777.539
2371	980.8		2371	980	2371	980.733
419.625	1386		419	1385	419	1386.33

File: 10_5_20120078.raw
2424	376.5		2424	375	2424	376.761
1157	425.5		1158	428	1158	425.808
1303.04	526.115		1303	525	1303	525.575
1262	747.643		1262	747	1262	746.978
1496.93	747.786		1496.5	748.5	1496.5	747.664
2527.5	775.5		2527.5	774.5	2527.5	775.932
303	788		303	786	303	788.268
2078.5	981		2078.5	978.5	2078.5	981.346
2384.17	980.5		2384	980	2384	980.796
2199	1004		2199	1003	2199	1004.93
434.962	1399.5		434.5	1396.5	434.5	1398.9

File: 10_5_20120079.raw
2429	376.5		2429	374	2429	376.648
1162.5	430.5		1162.5	429.5	1162.5	430.025
1307	530		1307	529	1307	529.008
1502.5	751		1502.5	750.5	1502.5	751.09
1267.73	750.107		1267	751	1267	749.92
2533.56	775		2533.5	773.5	2533.5	775.311
309.5	796		309.5	792.5	309.5	796.316
2390.5	980.5		2390.5	978.5	2390.5	980.76
2207	1006		2207	1004	2207	1005.01
442	1405.5		442	1405	442	1405.83

File: 10_5_20120080.raw
505	63		505	62	505	63.1367
1167	435		1167	435	1167	435.429
1312.38	533.441		1312.5	531.5	1312.5	532.577
1508	754.875		1508	754	1508	753.795
1272.92	755.711		1273	753	1273	754.688
2540.5	774.5		2540.5	771.5	2540.5	774.254
315.5	804		315.5	801.5	315.5	803.834
2397.64	980.5		2397.5	979.5	2397.5	980.798
2211.97	1006.32		2212	1004	2212	1005.89
449	1411		450	1411	450	1411.34

File: 10_5_20120081.raw
507.357	71.0714		507	71	507	70.7056
2437.5	375.5		2437.5	374.5	2437.5	376.239
1172	438.5		1172	438	1172	438.744
1315.72	536.5		1315.5	535.5	1315.5	536.429
2046.5	587.5		2046.5	586.5	2046.5	587.351
1514.14	756.714		1514	756	1514	756.426
1277	758.5		1277	757	1277	759.084
2547	773		2547	771	2547	773.47
321	811.5		321	808	321	810.78
2405.17	979.5		2405	979	2405	980.136
2100	983.5		2100	981	2100	983.381
2218.5	1006		2218.5	1003.5	2218.5	1006.38
458.735	1419.51		459.5	1417.5	459.5	1419.51

File: 10_5_20120082.raw
264.5	4		264.5	3.5	264.5	4.16873
2443.96	374.269		2444	372	2444	374.237
1176	443		1175.5	443.5	1175.5	443.293
1322	541		1322	538	1322	539.501
2051	588.5		2051	587	2051	588.974
1518.5	759.786		1518.5	760.5	1518.5	759.729
1283	763		1283	761	1283	762.103
2552.55	772		2552.5	768.5	2552.5	771.418
328.117	818.056		327.5	818.5	327.5	818.359
2412	980.5		2412	979	2412	980.134
467	1425		467	1424	467	1425.7

File: 10_5_20120083.raw
269.5	11		269	11	269	9.95054
1190.5	212		1191.5	213.5	1191.5	212.281
1180	448		1180	448	1180	448.194
1326.5	544		1326.5	543.5	1326.5	543.802
2057	589		2057	587	2057	589.456
1524	764		1524	764	1524	762.871
1289.77	766.459		1289	766	1289	766.191
2559	772		2559	768	2559	771.555
334.311	826.085		334.5	826.5	334.5	826.595
2419.5	979.5		2419	979	2419	979.526
2233.17	1006.5		2233	1006	2233	1007.08
474.995	1432.18		474.5	1431.5	474.5	1431.32

File: 10_5_20120084.raw
273.18	18.7159		274	20	274	19.1818
1195	216		1195	218	1195	216.37
1184.5	451		1184.5	451.5	1184.5	451.853
1330.31	547.769		1330	547	1330	547.123
2061.5	589.5		2061.5	589.5	2061.5	590.013
1529.39	765.23		1529.5	765.5	1529.5	765.348
2565.05	770		2565	767	2565	770.293
1293.19	771.357		1293	771	1293	770.725
340.083	832.5		340	830	340	833.038
2424.58	979.731		2424.5	978.5	2424.5	979.307
2239	1007.5		2239	1006	2239	1008.22
482.853	1437.15		483	1437	483	1437.81
1711.5	1709		1711.5	1709.5	1711.5	1707.98

File: 10_5_20120085.raw
276.857	27.4286		276.5	25.5	276.5	27.0665
2457	372		2457	369	2457	371.735
1188.67	456		1189	457	1189	455.904
1334.93	551.071		1334.5	550.5	1334.5	550.556
2571.5	769.5		2571.5	766.5	2571.5	769.084
1535	768.643		1535	769	1535	768.57
1299	773.5		1299	773	1299	774.134
346.5	840		346.5	837.5	346.5	839.87
2431	978		2431	978	2431	978.575
2245.5	1008.5		2245.5	1005.5	2245.5	1007.62
490	1443		490	1443	490	1444.92
1719.5	1711.5		1720	1712	1720	1710.7

File: 10_5_20120086.raw
280.5	39		280.5	39.5	280.5	38.3111
1201.5	226		1202.5	227.5	1202.5	225.713
1194.5	460.5		1194.5	461.5	1194.5	460.903
1340	556		1340	554	1340	555.086
2579	768.5		2579	766	2579	768.492
1541.25	772.5		1541	773	1541	771.967
1306.24	779.103		1306	777	1306	778.847
353.5	849		353	849	353	848.092
2440	978.5		2440	977	2440	978.593
499.5	1451.5		500	1453	500	1452.26

File: 10_5_20120087.raw
282	42		282	40	282	41.9545
1204.5	229.5		1205	232	1205	229.348
2463.68	371.045		2464	370	2464	371.341
1197	463.714		1197	465	1197	463.607
1344.92	558.711		1345	557	1345	557.745
2075	592.5		2075	591	2075	593.312
2583	766.5		2583	766	2583	767.458
1545.79	775		1545.5	774.5	1545.5	774.519
1311	781		1311	781	1311	781.054
359	853.5		359	852	359	854.396
2445.39	978.611		2445.5	976.5	2445.5	978.494
2137	989		2137	987	2137	988.76
505	1456.5		505.5	1455.5	505.5	1456.82
1738.5	1716.5		1738.5	1717.5	1738.5	1715.56
621	1842		621	1840	621	1842.07

File: 10_5_20120088.raw
287.777	53.3108		288	49	288	51.547
1208.5	234		1209.5	235.5	1209.5	233.314
1202	468.667		1202	468	1202	468.387
1350.5	561.5		1350.5	559.5	1350.5	561.039
2587.88	766.125		2587.5	766.5	2587.5	766.441
1551.89	777.342		1552	777	1552	776.801
1316	785.5		1316	785	1316	784.793
364.5	861.5		364.5	856.5	364.5	860.584
2451.66	978.435		2451.5	977.5	2451.5	978.33
2266.17	1008.5		2266	1007	2266	1008.4
513.083	1461.71		512.5	1461.5	512.5	1462.06

File: 10_5_20120089.raw
290	59.5		290	58	290	58.5146
1212.88	239		1213.5	239.5	1213.5	238.965
1206.64	472.786		1206.5	473.5	1206.5	472.562
1353.81	565.385		1353.5	564.5	1353.5	564.585
1557.06	779.963		1556.5	780.5	1556.5	780.088
1321.07	789		1321	788	1321	788.518
371.167	868		371	866	371	867.914
2459.33	978		2459	977	2459	977.894
2272	1008.5		2272	1007	2272	1009.17
522.214	1469.21		522	1469	522	1469.56

File: 10_5_20120090.raw
295.958	68.2831		295.5	68.5	295.5	69.2496
542.045	135.318		541.5	135.5	541.5	134.011
1216.5	242		1215.5	243.5	1215.5	242.381
2479.5	367.5		2479.5	366.5	2479.5	368.333
1210	476.417		1210	477	1210	476.168
1358.5	570		1358.5	568.5	1358.5	568.568
2090.5	594.5		2090.5	593.5	2090.5	594.675
1563.5	783.167		1563.5	783.5	1563.5	782.809
1328.28	791.722		1328	791	1328	791.356
377.5	874.5		377.5	872.5	377.5	874.647
2466.5	977.5		2466.5	977.5	2466.5	977.274
530.191	1476.59		530	1476	530	1476.38

File: 10_5_20120091.raw
299	77		299	77	299	76.0585
702	177.5		702	178	702	177.015
2482.76	366.868		2483	366	2483	367.366
1216	481.25		1216	481	1216	480.938
1364.34	572.64		1364.5	572.5	1364.5	573.189
1569.5	785.214		1569.5	785.5	1569.5	785.448
1332	796.5		1332.5	796.5	1332.5	796.636
767	830		767	828	767	829.661
384.5	882.929		384.5	882.5	384.5	883.244
2473	977.5		2473	975	2473	976.689
2287	1009.5		2287	1008	2287	1009.44
538.55	1482.42		539	1482	539	1482.52

File: 10_5_20120092.raw
304	86		304	86	304	86.5404
1224	251		1223.5	252.5	1223.5	250.795
1369.62	577.441		1369.5	575.5	1369.5	576.95
2101	596		2101	594	2101	596.704
1574	789		1574.5	789.5	1574.5	788.691
1338.88	800.293		1339	798	1339	799.839
391.5	889		391.5	887.5	391.5	889.603
2481	977		2481	975	2481	976.119
2294	1010		2294	1008	2294	1010.36
547.226	1488.66		548.5	1488.5	548.5	1489.28

File: 10_5_20120093.raw
304	91.8		304	91	304	91.7273
552	155.5		552	156	552	155.026
2492.5	364.5		2492.5	363.5	2492.5	365.169
1223	489.25		1223	489	1223	489.22
1373.33	580		1373.5	578.5	1373.5	579.546
1579	791		1579	791	1579	790.764
1344.83	802.5		1345	802	1345	802.866
397	895.5		397	893	397	895.585
2486.5	975		2486.5	972.5	2486.5	975.158
2300	1010.5		2300	1008	2300	1009.59
553.5	1494.5		554	1493	554	1494.44

File: 10_5_20120094.raw
311.5	101		311	100	311	101.525
2496	364.5		2496	363	2496	365.407
1228.89	492.63		1228.5	492.5	1228.5	493.078
1378.61	582.463		1378	582	1378	581.992
2111	598		2111	597	2111	598.511
1335.5	724.5		1335.5	724.5	1335.5	725.115
1584.83	794.722		1584.5	793.5	1584.5	793.902
1348.67	806.109		1349	806	1349	805.855
403.636	903		403.5	899.5	403.5	901.814
2494	974		2494	973	2494	975.221
2307.5	1009.5		2307.5	1008.5	2307.5	1010.37
562.45	1499.58		562	1500	562	1501.11

File: 10_5_20120095.raw
314.652	107.261		314.5	107.5	314.5	107.514
1233	496.188		1233	497	1233	496.46
1382.69	585.793		1382.5	585.5	1382.5	585.186
2116	598.5		2116	596	2116	598.157
1589.5	796.5		1589.5	795.5	1589.5	795.145
1354.8	810.065		1355	810	1355	810.129
409.611	909.278		409.5	906.5	409.5	908.601
2500.03	974.676		2500	974	2500	975.056
2314	1011		2314	1008	2314	1010.31
571.391	1506.8		571	1506	571	1506.87

File: 10_5_20120096.raw
320.5	116		320.5	114.5	320.5	116.267
564	176		564	177	564	175.525
1238.5	266.5		1239	267	1239	266.537
1238.5	500.5		1238.5	500.5	1238.5	501.049
1388.5	591		1388	590	1388	590.101
1596.86	799.045		1596.5	799.5	1596.5	799.191
1361	813.5		1360.5	814.5	1360.5	813.318
416.136	917.136		416	917	416	917.367
2508.5	973.5		2508.5	971.5	2508.5	974.028
2321	1010		2321	1009	2321	1010.38
580.419	1513.88		581	1514	581	1514.19

File: 10_5_20120097.raw
322.5	125.5		322.5	123.5	322.5	123.571
1241.5	505		1241.5	505.5	1241.5	504.601
1393	593.5		1393	593	1393	593.526
2126.5	600		2126.5	598.5	2126.5	600.83
1601.47	801.062		1601.5	801.5	1601.5	801.45
1366.1	817		1366	818	1366	816.155
421.72	923.598		421.5	922.5	421.5	923.736
2515	974		2515	972	2515	973.189
587.364	1518.41		588	1519	588	1519.04

File: 10_5_20120098.raw
328	132		328	131	328	133.007
1246.5	509.1		1246.5	509.5	1246.5	509.429
1396.75	596.25		1397	596	1397	596.045
1608.2	804.8		1608	805	1608	805.191
1372	820		1372	819	1372	820.419
428.167	930.5		428	929	428	929.939
596.389	1525		596.5	1525.5	596.5	1525.24

File: 10_5_20120099.raw
331	141		332.5	143.5	332.5	139.966
575	196.5		575	195	575	196.433
733	227.5		733	228	733	226.879
1249	278		1248.5	280.5	1248.5	277.714
1250.5	512.643		1251	513	1251	512.997
1401.98	599.952		1402	601	1402	599.753
1613	808		1612.5	808.5	1612.5	807.559
1377.23	823.583		1377	824	1377	824.735
434.731	936.423		435	935	435	937.458
2528.8	972		2528.5	971.5	2528.5	972.248
603	1530.5		603	1530	603	1530.67

File: 10_5_20120100.raw
335.5	148.5		335.5	146.5	335.5	147.556
1252.83	283		1251.5	284.5	1251.5	283.491
1255	516.75		1255	517	1255	517.114
1407.5	603		1407	602	1407	603.223
1618.79	808.265		1618	809	1618	808.532
1382.88	827.438		1382.5	828.5	1382.5	827.473
441.304	943.174		441	941	441	942.466
2535.5	970.5		2535.5	970.5	2535.5	970.959
611.333	1536.67		612	1536	612	1536.75

File: 10_5_20120101.raw
339.783	156.54		340	155	340	156.082
3	504		4	506	4	503.972
1259.5	520.5		1259.5	521.5	1259.5	520.542
1411	607		1411	607	1411	605.951
1623.88	812.75		1623.5	813.5	1623.5	811.592
1389.17	830.926		1389	830	1389	830.046
448.079	949.342		447.5	948.5	447.5	949.128
2543	970.5		2543	970	2543	970.227
2355	1009.5		2355	1009	2355	1009.24
1614.5	1465.5		1614.5	1466.5	1614.5	1464.97
620.5	1541.5		621	1541	621	1542.38

File: 10_5_20120102.raw
344	164		344	163	344	163.841
1260.1	291.1		1260.5	291.5	1260.5	291.394
4.5	512.5		4.5	511.5	4.5	512.429
1266.5	525		1266.5	525.5	1266.5	524.9
2152	602.5		2152	600	2152	602.254
1417	610.5		1417	609	1417	609.176
1630.04	814.577		1630.5	814.5	1630.5	814.458
1395.12	834.346		1394.5	835.5	1394.5	833.726
455.455	957		455.5	954.5	455.5	956.358
2551	969.125		2551	969	2551	969.576
628.342	1548.74		628.5	1549.5	628.5	1549.74

File: 10_5_20120103.raw
348.833	170.611		348.5	171.5	348.5	170.971
8	522		8	520	8	521.392
1269.5	529.1		1269.5	528.5	1269.5	528.716
1421.5	614		1421.5	611.5	1421.5	612.694
1634.87	816.965		1635.5	817.5	1635.5	816.732
1400.5	837		1400.5	837.5	1400.5	836.836
461	962.5		461	961	461	962.82
2557.25	968.375		2557	969	2557	968.813
2368	1010		2368	1009	2368	1010.13
637.074	1554.46		637	1552	637	1553.86

File: 10_5_20120104.raw
354.989	184.543		355.5	185.5	355.5	184.491
2545	353.5		2545	351	2545	354.21
1276.5	534		1276.5	533.5	1276.5	535.034
20.5	534.5		20.5	533.5	20.5	534.855
1429.64	619		1429.5	617.5	1429.5	617.58
1644.45	821.364		1644	822	1644	821.153
1408.73	843.566		1408.5	843.5	1408.5	842.824
848.833	903.5		849	902	849	903.606
2568.73	968.038		2569	969	2569	967.73
471.25	972.75		471	971	471	972.765
2379	1009.5		2379	1008	2379	1010.26
651	1563		650	1563	650	1562.61
1897.5	1756.5		1897.5	1757.5	1897.5	1755.61

File: 10_5_20120105.raw
357	186		357	186	357	187.775
1271.5	302.167		1271.5	303.5	1271.5	302.328
2547.5	352		2547.5	351.5	2547.5	352.912
1278	536		1278.5	536.5	1278.5	536.609
20.3824	537.206		20.5	537.5	20.5	537.306
1431	619.4		1431	619	1431	619.062
1646.57	822.245		1647	823	1647	821.796
1411.5	843.5		1411	843	1411	843.118
2569.64	966.5		2569.5	965.5	2569.5	966.277
473.167	976		473	973	473	975.378
653.929	1566.36		653	1567	653	1565.98

File: 10_5_20120106.raw
361	194		361	195	361	194.558
601.605	243.816		602	245	602	243.775
1283.05	540.259		1283	540	1283	539.913
27.5	546.5		27.5	546.5	27.5	546.815
1435.19	623.282		1435.5	622.5	1435.5	622.591
1652.71	824.476		1653	825	1653	824.523
1417	848		1417	848	1417	846.971
856	911.5		856	909	856	911.347
2577.21	966.158		2577	964	2577	965.887
480	983		480	982	480	984.484
2390	1010		2390	1009	2390	1009.94
661.875	1571.12		662.5	1570.5	662.5	1570.77

File: 10_5_20120107.raw
369	210		369	209	369	209.92
610	258		610.5	258.5	610.5	257.415
2559.5	349		2559.5	347.5	2559.5	349.807
1292.5	548		1292.5	548.5	1292.5	548.322
40.5	564.5		40.5	560.5	40.5	563.968
1445.79	628.735		1445	629	1445	628.08
1665.05	829.016		1665	828	1665	829.473
1427.89	853.571		1428	853	1428	853.779
494	996		494	995	494	995.575
2403.17	1009.5		2403	1008	2403	1009.59
678.5	1583.5		678	1583	678	1583.37

File: 10_5_20120108.raw
379.5	214		379.5	216.5	379.5	214.018
372.5	217.5		372.5	215.5	372.5	216.681
614.5	263.5		615	264	615	262.764
1296.5	552		1297	553	1297	551.773
46	572.5		46	570	46	571.581
1450	632.5		1450.5	632.5	1450.5	631.385
1669.46	831.755		1669.5	832.5	1669.5	831.731
1434.5	856		1434.5	855.5	1434.5	856.309
499.548	1001.31		499.5	999.5	499.5	1001.41
2410	1009		2410	1008	2410	1009.34
686.125	1589.81		686.5	1589.5	686.5	1589.17

File: 10_5_20120109.raw
382.5	231.5		382.5	230.5	382.5	231.634
622.5	274.5		622.5	272.5	622.5	273.598
2575	345.5		2575	343	2575	345.7
1306.5	558.5		1306.5	559.5	1306.5	558.9
56	588.5		56	586	56	587.26
1461.5	640		1461	639	1461	639.585
1681.5	836		1681	835	1681	835.602
1445.92	863.917		1446	863	1446	863.762
2422.5	1009		2422.5	1005.5	2422.5	1008.51
513.092	1014.6		513	1012	513	1014.48
703.357	1599.93		704	1600	704	1600.04

File: 10_5_20120110.raw
385.722	240.278		385.5	239.5	385.5	239.626
627.5	283.5		627.5	283.5	627.5	283.039
1296.5	329		1296.5	330.5	1296.5	329.915
1311	562		1311.5	562.5	1311.5	562.037
64.6364	596.727		64.5	594.5	64.5	596.49
1465.41	641.391		1465.5	641.5	1465.5	641.121
1687	838		1687	838	1687	838.717
1451.5	867		1451.5	867.5	1451.5	867.39
518.136	1020.86		518	1021	518	1021.05
710.396	1605.49		711	1605	711	1605.93

File: 10_5_20120111.raw
2113.5	4		2113.5	3.5	2113.5	4.40933
391.4	248.4		391	249	391	248.609
632.083	292.083		632.5	292.5	632.5	291.394
